Number of nodes = 6109
mode number = 3120, l = 55, m = 40
mode number = 3121, l = 55, m = 41
mode number = 3122, l = 55, m = 42
mode number = 3123, l = 55, m = 43
mode number = 3124, l = 55, m = 44
mode number = 3125, l = 55, m = 45
mode number = 3126, l = 55, m = 46
mode number = 3127, l = 55, m = 47
mode number = 3128, l = 55, m = 48
mode number = 3129, l = 55, m = 49
mode number = 3130, l = 55, m = 50
mode number = 3131, l = 55, m = 51
mode number = 3132, l = 55, m = 52
mode number = 3133, l = 55, m = 53
mode number = 3134, l = 55, m = 54
mode number = 3135, l = 55, m = 55
mode number = 3136, l = 56, m = -56
mode number = 3137, l = 56, m = -55
mode number = 3138, l = 56, m = -54
mode number = 3139, l = 56, m = -53
mode number = 3140, l = 56, m = -52
mode number = 3141, l = 56, m = -51
mode number = 3142, l = 56, m = -50
mode number = 3143, l = 56, m = -49
mode number = 3144, l = 56, m = -48
mode number = 3145, l = 56, m = -47
mode number = 3146, l = 56, m = -46
mode number = 3147, l = 56, m = -45
mode number = 3148, l = 56, m = -44
mode number = 3149, l = 56, m = -43
mode number = 3150, l = 56, m = -42
mode number = 3151, l = 56, m = -41
mode number = 3152, l = 56, m = -40
mode number = 3153, l = 56, m = -39
mode number = 3154, l = 56, m = -38
mode number = 3155, l = 56, m = -37
mode number = 3156, l = 56, m = -36
mode number = 3157, l = 56, m = -35
mode number = 3158, l = 56, m = -34
mode number = 3159, l = 56, m = -33
mode number = 3160, l = 56, m = -32
mode number = 3161, l = 56, m = -31
mode number = 3162, l = 56, m = -30
mode number = 3163, l = 56, m = -29
mode number = 3164, l = 56, m = -28
mode number = 3165, l = 56, m = -27
mode number = 3166, l = 56, m = -26
mode number = 3167, l = 56, m = -25
mode number = 3168, l = 56, m = -24
mode number = 3169, l = 56, m = -23
mode number = 3170, l = 56, m = -22
mode number = 3171, l = 56, m = -21
mode number = 3172, l = 56, m = -20
mode number = 3173, l = 56, m = -19
mode number = 3174, l = 56, m = -18
mode number = 3175, l = 56, m = -17
mode number = 3176, l = 56, m = -16
mode number = 3177, l = 56, m = -15
mode number = 3178, l = 56, m = -14
mode number = 3179, l = 56, m = -13
mode number = 3180, l = 56, m = -12
mode number = 3181, l = 56, m = -11
mode number = 3182, l = 56, m = -10
mode number = 3183, l = 56, m = -9
mode number = 3184, l = 56, m = -8
mode number = 3185, l = 56, m = -7
mode number = 3186, l = 56, m = -6
mode number = 3187, l = 56, m = -5
mode number = 3188, l = 56, m = -4
mode number = 3189, l = 56, m = -3
mode number = 3190, l = 56, m = -2
mode number = 3191, l = 56, m = -1
mode number = 3192, l = 56, m = 0
mode number = 3193, l = 56, m = 1
mode number = 3194, l = 56, m = 2
mode number = 3195, l = 56, m = 3
mode number = 3196, l = 56, m = 4
mode number = 3197, l = 56, m = 5
mode number = 3198, l = 56, m = 6
mode number = 3199, l = 56, m = 7
mode number = 3200, l = 56, m = 8
mode number = 3201, l = 56, m = 9
mode number = 3202, l = 56, m = 10
mode number = 3203, l = 56, m = 11
mode number = 3204, l = 56, m = 12
mode number = 3205, l = 56, m = 13
mode number = 3206, l = 56, m = 14
mode number = 3207, l = 56, m = 15
mode number = 3208, l = 56, m = 16
mode number = 3209, l = 56, m = 17
mode number = 3210, l = 56, m = 18
mode number = 3211, l = 56, m = 19
mode number = 3212, l = 56, m = 20
mode number = 3213, l = 56, m = 21
mode number = 3214, l = 56, m = 22
mode number = 3215, l = 56, m = 23
mode number = 3216, l = 56, m = 24
mode number = 3217, l = 56, m = 25
mode number = 3218, l = 56, m = 26
mode number = 3219, l = 56, m = 27
mode number = 3220, l = 56, m = 28
mode number = 3221, l = 56, m = 29
mode number = 3222, l = 56, m = 30
mode number = 3223, l = 56, m = 31
mode number = 3224, l = 56, m = 32
mode number = 3225, l = 56, m = 33
mode number = 3226, l = 56, m = 34
mode number = 3227, l = 56, m = 35
mode number = 3228, l = 56, m = 36
mode number = 3229, l = 56, m = 37
mode number = 3230, l = 56, m = 38
mode number = 3231, l = 56, m = 39
mode number = 3232, l = 56, m = 40
mode number = 3233, l = 56, m = 41
mode number = 3234, l = 56, m = 42
mode number = 3235, l = 56, m = 43
mode number = 3236, l = 56, m = 44
mode number = 3237, l = 56, m = 45
mode number = 3238, l = 56, m = 46
mode number = 3239, l = 56, m = 47
mode number = 3240, l = 56, m = 48
mode number = 3241, l = 56, m = 49
mode number = 3242, l = 56, m = 50
mode number = 3243, l = 56, m = 51
mode number = 3244, l = 56, m = 52
mode number = 3245, l = 56, m = 53
mode number = 3246, l = 56, m = 54
mode number = 3247, l = 56, m = 55
mode number = 3248, l = 56, m = 56
mode number = 3249, l = 57, m = -57
mode number = 3250, l = 57, m = -56
mode number = 3251, l = 57, m = -55
mode number = 3252, l = 57, m = -54
mode number = 3253, l = 57, m = -53
mode number = 3254, l = 57, m = -52
mode number = 3255, l = 57, m = -51
mode number = 3256, l = 57, m = -50
mode number = 3257, l = 57, m = -49
mode number = 3258, l = 57, m = -48
mode number = 3259, l = 57, m = -47
mode number = 3260, l = 57, m = -46
mode number = 3261, l = 57, m = -45
mode number = 3262, l = 57, m = -44
mode number = 3263, l = 57, m = -43
mode number = 3264, l = 57, m = -42
mode number = 3265, l = 57, m = -41
mode number = 3266, l = 57, m = -40
mode number = 3267, l = 57, m = -39
mode number = 3268, l = 57, m = -38
mode number = 3269, l = 57, m = -37
mode number = 3270, l = 57, m = -36
mode number = 3271, l = 57, m = -35
mode number = 3272, l = 57, m = -34
mode number = 3273, l = 57, m = -33
mode number = 3274, l = 57, m = -32
mode number = 3275, l = 57, m = -31
mode number = 3276, l = 57, m = -30
mode number = 3277, l = 57, m = -29
mode number = 3278, l = 57, m = -28
mode number = 3279, l = 57, m = -27
mode number = 3280, l = 57, m = -26
mode number = 3281, l = 57, m = -25
mode number = 3282, l = 57, m = -24
mode number = 3283, l = 57, m = -23
mode number = 3284, l = 57, m = -22
mode number = 3285, l = 57, m = -21
mode number = 3286, l = 57, m = -20
mode number = 3287, l = 57, m = -19
mode number = 3288, l = 57, m = -18
mode number = 3289, l = 57, m = -17
mode number = 3290, l = 57, m = -16
mode number = 3291, l = 57, m = -15
mode number = 3292, l = 57, m = -14
mode number = 3293, l = 57, m = -13
mode number = 3294, l = 57, m = -12
mode number = 3295, l = 57, m = -11
mode number = 3296, l = 57, m = -10
mode number = 3297, l = 57, m = -9
mode number = 3298, l = 57, m = -8
mode number = 3299, l = 57, m = -7
mode number = 3300, l = 57, m = -6
mode number = 3301, l = 57, m = -5
mode number = 3302, l = 57, m = -4
mode number = 3303, l = 57, m = -3
mode number = 3304, l = 57, m = -2
mode number = 3305, l = 57, m = -1
mode number = 3306, l = 57, m = 0
mode number = 3307, l = 57, m = 1
mode number = 3308, l = 57, m = 2
mode number = 3309, l = 57, m = 3
mode number = 3310, l = 57, m = 4
mode number = 3311, l = 57, m = 5
mode number = 3312, l = 57, m = 6
mode number = 3313, l = 57, m = 7
mode number = 3314, l = 57, m = 8
mode number = 3315, l = 57, m = 9
mode number = 3316, l = 57, m = 10
mode number = 3317, l = 57, m = 11
mode number = 3318, l = 57, m = 12
mode number = 3319, l = 57, m = 13
mode number = 3320, l = 57, m = 14
mode number = 3321, l = 57, m = 15
mode number = 3322, l = 57, m = 16
mode number = 3323, l = 57, m = 17
mode number = 3324, l = 57, m = 18
mode number = 3325, l = 57, m = 19
mode number = 3326, l = 57, m = 20
mode number = 3327, l = 57, m = 21
mode number = 3328, l = 57, m = 22
mode number = 3329, l = 57, m = 23
mode number = 3330, l = 57, m = 24
mode number = 3331, l = 57, m = 25
mode number = 3332, l = 57, m = 26
mode number = 3333, l = 57, m = 27
mode number = 3334, l = 57, m = 28
mode number = 3335, l = 57, m = 29
mode number = 3336, l = 57, m = 30
mode number = 3337, l = 57, m = 31
mode number = 3338, l = 57, m = 32
mode number = 3339, l = 57, m = 33
mode number = 3340, l = 57, m = 34
mode number = 3341, l = 57, m = 35
mode number = 3342, l = 57, m = 36
mode number = 3343, l = 57, m = 37
mode number = 3344, l = 57, m = 38
mode number = 3345, l = 57, m = 39
mode number = 3346, l = 57, m = 40
mode number = 3347, l = 57, m = 41
mode number = 3348, l = 57, m = 42
mode number = 3349, l = 57, m = 43
mode number = 3350, l = 57, m = 44
mode number = 3351, l = 57, m = 45
mode number = 3352, l = 57, m = 46
mode number = 3353, l = 57, m = 47
mode number = 3354, l = 57, m = 48
mode number = 3355, l = 57, m = 49
mode number = 3356, l = 57, m = 50
mode number = 3357, l = 57, m = 51
mode number = 3358, l = 57, m = 52
mode number = 3359, l = 57, m = 53
mode number = 3360, l = 57, m = 54
mode number = 3361, l = 57, m = 55
mode number = 3362, l = 57, m = 56
mode number = 3363, l = 57, m = 57
mode number = 3364, l = 58, m = -58
mode number = 3365, l = 58, m = -57
mode number = 3366, l = 58, m = -56
mode number = 3367, l = 58, m = -55
mode number = 3368, l = 58, m = -54
mode number = 3369, l = 58, m = -53
mode number = 3370, l = 58, m = -52
mode number = 3371, l = 58, m = -51
mode number = 3372, l = 58, m = -50
mode number = 3373, l = 58, m = -49
mode number = 3374, l = 58, m = -48
mode number = 3375, l = 58, m = -47
mode number = 3376, l = 58, m = -46
mode number = 3377, l = 58, m = -45
mode number = 3378, l = 58, m = -44
mode number = 3379, l = 58, m = -43
mode number = 3380, l = 58, m = -42
mode number = 3381, l = 58, m = -41
mode number = 3382, l = 58, m = -40
mode number = 3383, l = 58, m = -39
mode number = 3384, l = 58, m = -38
mode number = 3385, l = 58, m = -37
mode number = 3386, l = 58, m = -36
mode number = 3387, l = 58, m = -35
mode number = 3388, l = 58, m = -34
mode number = 3389, l = 58, m = -33
mode number = 3390, l = 58, m = -32
mode number = 3391, l = 58, m = -31
mode number = 3392, l = 58, m = -30
mode number = 3393, l = 58, m = -29
mode number = 3394, l = 58, m = -28
mode number = 3395, l = 58, m = -27
mode number = 3396, l = 58, m = -26
mode number = 3397, l = 58, m = -25
mode number = 3398, l = 58, m = -24
mode number = 3399, l = 58, m = -23
mode number = 3400, l = 58, m = -22
mode number = 3401, l = 58, m = -21
mode number = 3402, l = 58, m = -20
mode number = 3403, l = 58, m = -19
mode number = 3404, l = 58, m = -18
mode number = 3405, l = 58, m = -17
mode number = 3406, l = 58, m = -16
mode number = 3407, l = 58, m = -15
mode number = 3408, l = 58, m = -14
mode number = 3409, l = 58, m = -13
mode number = 3410, l = 58, m = -12
mode number = 3411, l = 58, m = -11
mode number = 3412, l = 58, m = -10
mode number = 3413, l = 58, m = -9
mode number = 3414, l = 58, m = -8
mode number = 3415, l = 58, m = -7
mode number = 3416, l = 58, m = -6
mode number = 3417, l = 58, m = -5
mode number = 3418, l = 58, m = -4
mode number = 3419, l = 58, m = -3
mode number = 3420, l = 58, m = -2
mode number = 3421, l = 58, m = -1
mode number = 3422, l = 58, m = 0
mode number = 3423, l = 58, m = 1
mode number = 3424, l = 58, m = 2
mode number = 3425, l = 58, m = 3
mode number = 3426, l = 58, m = 4
mode number = 3427, l = 58, m = 5
mode number = 3428, l = 58, m = 6
mode number = 3429, l = 58, m = 7
mode number = 3430, l = 58, m = 8
mode number = 3431, l = 58, m = 9
mode number = 3432, l = 58, m = 10
mode number = 3433, l = 58, m = 11
mode number = 3434, l = 58, m = 12
mode number = 3435, l = 58, m = 13
mode number = 3436, l = 58, m = 14
mode number = 3437, l = 58, m = 15
mode number = 3438, l = 58, m = 16
mode number = 3439, l = 58, m = 17
mode number = 3440, l = 58, m = 18
mode number = 3441, l = 58, m = 19
mode number = 3442, l = 58, m = 20
mode number = 3443, l = 58, m = 21
mode number = 3444, l = 58, m = 22
mode number = 3445, l = 58, m = 23
mode number = 3446, l = 58, m = 24
mode number = 3447, l = 58, m = 25
mode number = 3448, l = 58, m = 26
mode number = 3449, l = 58, m = 27
mode number = 3450, l = 58, m = 28
mode number = 3451, l = 58, m = 29
mode number = 3452, l = 58, m = 30
mode number = 3453, l = 58, m = 31
mode number = 3454, l = 58, m = 32
mode number = 3455, l = 58, m = 33
mode number = 3456, l = 58, m = 34
mode number = 3457, l = 58, m = 35
mode number = 3458, l = 58, m = 36
mode number = 3459, l = 58, m = 37
mode number = 3460, l = 58, m = 38
mode number = 3461, l = 58, m = 39
mode number = 3462, l = 58, m = 40
mode number = 3463, l = 58, m = 41
mode number = 3464, l = 58, m = 42
mode number = 3465, l = 58, m = 43
mode number = 3466, l = 58, m = 44
mode number = 3467, l = 58, m = 45
mode number = 3468, l = 58, m = 46
mode number = 3469, l = 58, m = 47
mode number = 3470, l = 58, m = 48
mode number = 3471, l = 58, m = 49
mode number = 3472, l = 58, m = 50
mode number = 3473, l = 58, m = 51
mode number = 3474, l = 58, m = 52
mode number = 3475, l = 58, m = 53
mode number = 3476, l = 58, m = 54
mode number = 3477, l = 58, m = 55
mode number = 3478, l = 58, m = 56
mode number = 3479, l = 58, m = 57
mode number = 3480, l = 58, m = 58
mode number = 3481, l = 59, m = -59
mode number = 3482, l = 59, m = -58
mode number = 3483, l = 59, m = -57
mode number = 3484, l = 59, m = -56
mode number = 3485, l = 59, m = -55
mode number = 3486, l = 59, m = -54
mode number = 3487, l = 59, m = -53
mode number = 3488, l = 59, m = -52
mode number = 3489, l = 59, m = -51
mode number = 3490, l = 59, m = -50
mode number = 3491, l = 59, m = -49
mode number = 3492, l = 59, m = -48
mode number = 3493, l = 59, m = -47
mode number = 3494, l = 59, m = -46
mode number = 3495, l = 59, m = -45
mode number = 3496, l = 59, m = -44
mode number = 3497, l = 59, m = -43
mode number = 3498, l = 59, m = -42
mode number = 3499, l = 59, m = -41
mode number = 3500, l = 59, m = -40
mode number = 3501, l = 59, m = -39
mode number = 3502, l = 59, m = -38
mode number = 3503, l = 59, m = -37
mode number = 3504, l = 59, m = -36
mode number = 3505, l = 59, m = -35
mode number = 3506, l = 59, m = -34
mode number = 3507, l = 59, m = -33
mode number = 3508, l = 59, m = -32
mode number = 3509, l = 59, m = -31
mode number = 3510, l = 59, m = -30
mode number = 3511, l = 59, m = -29
mode number = 3512, l = 59, m = -28
mode number = 3513, l = 59, m = -27
mode number = 3514, l = 59, m = -26
mode number = 3515, l = 59, m = -25
mode number = 3516, l = 59, m = -24
mode number = 3517, l = 59, m = -23
mode number = 3518, l = 59, m = -22
mode number = 3519, l = 59, m = -21
mode number = 3520, l = 59, m = -20
mode number = 3521, l = 59, m = -19
mode number = 3522, l = 59, m = -18
mode number = 3523, l = 59, m = -17
mode number = 3524, l = 59, m = -16
mode number = 3525, l = 59, m = -15
mode number = 3526, l = 59, m = -14
mode number = 3527, l = 59, m = -13
mode number = 3528, l = 59, m = -12
mode number = 3529, l = 59, m = -11
mode number = 3530, l = 59, m = -10
mode number = 3531, l = 59, m = -9
mode number = 3532, l = 59, m = -8
mode number = 3533, l = 59, m = -7
mode number = 3534, l = 59, m = -6
mode number = 3535, l = 59, m = -5
mode number = 3536, l = 59, m = -4
mode number = 3537, l = 59, m = -3
mode number = 3538, l = 59, m = -2
mode number = 3539, l = 59, m = -1
mode number = 3540, l = 59, m = 0
mode number = 3541, l = 59, m = 1
mode number = 3542, l = 59, m = 2
mode number = 3543, l = 59, m = 3
mode number = 3544, l = 59, m = 4
mode number = 3545, l = 59, m = 5
mode number = 3546, l = 59, m = 6
mode number = 3547, l = 59, m = 7
mode number = 3548, l = 59, m = 8
mode number = 3549, l = 59, m = 9
mode number = 3550, l = 59, m = 10
mode number = 3551, l = 59, m = 11
mode number = 3552, l = 59, m = 12
mode number = 3553, l = 59, m = 13
mode number = 3554, l = 59, m = 14
mode number = 3555, l = 59, m = 15
mode number = 3556, l = 59, m = 16
mode number = 3557, l = 59, m = 17
mode number = 3558, l = 59, m = 18
mode number = 3559, l = 59, m = 19
mode number = 3560, l = 59, m = 20
mode number = 3561, l = 59, m = 21
mode number = 3562, l = 59, m = 22
mode number = 3563, l = 59, m = 23
mode number = 3564, l = 59, m = 24
mode number = 3565, l = 59, m = 25
mode number = 3566, l = 59, m = 26
mode number = 3567, l = 59, m = 27
mode number = 3568, l = 59, m = 28
mode number = 3569, l = 59, m = 29
mode number = 3570, l = 59, m = 30
mode number = 3571, l = 59, m = 31
mode number = 3572, l = 59, m = 32
mode number = 3573, l = 59, m = 33
mode number = 3574, l = 59, m = 34
mode number = 3575, l = 59, m = 35
mode number = 3576, l = 59, m = 36
mode number = 3577, l = 59, m = 37
mode number = 3578, l = 59, m = 38
mode number = 3579, l = 59, m = 39
mode number = 3580, l = 59, m = 40
mode number = 3581, l = 59, m = 41
mode number = 3582, l = 59, m = 42
mode number = 3583, l = 59, m = 43
mode number = 3584, l = 59, m = 44
mode number = 3585, l = 59, m = 45
mode number = 3586, l = 59, m = 46
mode number = 3587, l = 59, m = 47
mode number = 3588, l = 59, m = 48
mode number = 3589, l = 59, m = 49
mode number = 3590, l = 59, m = 50
mode number = 3591, l = 59, m = 51
mode number = 3592, l = 59, m = 52
mode number = 3593, l = 59, m = 53
mode number = 3594, l = 59, m = 54
mode number = 3595, l = 59, m = 55
mode number = 3596, l = 59, m = 56
mode number = 3597, l = 59, m = 57
mode number = 3598, l = 59, m = 58
mode number = 3599, l = 59, m = 59
mode number = 3600, l = 60, m = -60
mode number = 3601, l = 60, m = -59
mode number = 3602, l = 60, m = -58
mode number = 3603, l = 60, m = -57
mode number = 3604, l = 60, m = -56
mode number = 3605, l = 60, m = -55
mode number = 3606, l = 60, m = -54
mode number = 3607, l = 60, m = -53
mode number = 3608, l = 60, m = -52
mode number = 3609, l = 60, m = -51
mode number = 3610, l = 60, m = -50
mode number = 3611, l = 60, m = -49
mode number = 3612, l = 60, m = -48
mode number = 3613, l = 60, m = -47
mode number = 3614, l = 60, m = -46
mode number = 3615, l = 60, m = -45
mode number = 3616, l = 60, m = -44
mode number = 3617, l = 60, m = -43
mode number = 3618, l = 60, m = -42
mode number = 3619, l = 60, m = -41
mode number = 3620, l = 60, m = -40
mode number = 3621, l = 60, m = -39
mode number = 3622, l = 60, m = -38
mode number = 3623, l = 60, m = -37
mode number = 3624, l = 60, m = -36
mode number = 3625, l = 60, m = -35
mode number = 3626, l = 60, m = -34
mode number = 3627, l = 60, m = -33
mode number = 3628, l = 60, m = -32
mode number = 3629, l = 60, m = -31
mode number = 3630, l = 60, m = -30
mode number = 3631, l = 60, m = -29
mode number = 3632, l = 60, m = -28
mode number = 3633, l = 60, m = -27
mode number = 3634, l = 60, m = -26
mode number = 3635, l = 60, m = -25
mode number = 3636, l = 60, m = -24
mode number = 3637, l = 60, m = -23
mode number = 3638, l = 60, m = -22
mode number = 3639, l = 60, m = -21
mode number = 3640, l = 60, m = -20
mode number = 3641, l = 60, m = -19
mode number = 3642, l = 60, m = -18
mode number = 3643, l = 60, m = -17
mode number = 3644, l = 60, m = -16
mode number = 3645, l = 60, m = -15
mode number = 3646, l = 60, m = -14
mode number = 3647, l = 60, m = -13
mode number = 3648, l = 60, m = -12
mode number = 3649, l = 60, m = -11
mode number = 3650, l = 60, m = -10
mode number = 3651, l = 60, m = -9
mode number = 3652, l = 60, m = -8
mode number = 3653, l = 60, m = -7
mode number = 3654, l = 60, m = -6
mode number = 3655, l = 60, m = -5
mode number = 3656, l = 60, m = -4
mode number = 3657, l = 60, m = -3
mode number = 3658, l = 60, m = -2
mode number = 3659, l = 60, m = -1
mode number = 3660, l = 60, m = 0
mode number = 3661, l = 60, m = 1
mode number = 3662, l = 60, m = 2
mode number = 3663, l = 60, m = 3
mode number = 3664, l = 60, m = 4
mode number = 3665, l = 60, m = 5
mode number = 3666, l = 60, m = 6
mode number = 3667, l = 60, m = 7
mode number = 3668, l = 60, m = 8
mode number = 3669, l = 60, m = 9
mode number = 3670, l = 60, m = 10
mode number = 3671, l = 60, m = 11
mode number = 3672, l = 60, m = 12
mode number = 3673, l = 60, m = 13
mode number = 3674, l = 60, m = 14
mode number = 3675, l = 60, m = 15
mode number = 3676, l = 60, m = 16
mode number = 3677, l = 60, m = 17
mode number = 3678, l = 60, m = 18
mode number = 3679, l = 60, m = 19
mode number = 3680, l = 60, m = 20
mode number = 3681, l = 60, m = 21
mode number = 3682, l = 60, m = 22
mode number = 3683, l = 60, m = 23
mode number = 3684, l = 60, m = 24
mode number = 3685, l = 60, m = 25
mode number = 3686, l = 60, m = 26
mode number = 3687, l = 60, m = 27
mode number = 3688, l = 60, m = 28
mode number = 3689, l = 60, m = 29
mode number = 3690, l = 60, m = 30
mode number = 3691, l = 60, m = 31
mode number = 3692, l = 60, m = 32
mode number = 3693, l = 60, m = 33
mode number = 3694, l = 60, m = 34
mode number = 3695, l = 60, m = 35
mode number = 3696, l = 60, m = 36
mode number = 3697, l = 60, m = 37
mode number = 3698, l = 60, m = 38
mode number = 3699, l = 60, m = 39
mode number = 3700, l = 60, m = 40
mode number = 3701, l = 60, m = 41
mode number = 3702, l = 60, m = 42
mode number = 3703, l = 60, m = 43
mode number = 3704, l = 60, m = 44
mode number = 3705, l = 60, m = 45
mode number = 3706, l = 60, m = 46
mode number = 3707, l = 60, m = 47
mode number = 3708, l = 60, m = 48
mode number = 3709, l = 60, m = 49
mode number = 3710, l = 60, m = 50
mode number = 3711, l = 60, m = 51
mode number = 3712, l = 60, m = 52
mode number = 3713, l = 60, m = 53
mode number = 3714, l = 60, m = 54
mode number = 3715, l = 60, m = 55
mode number = 3716, l = 60, m = 56
mode number = 3717, l = 60, m = 57
mode number = 3718, l = 60, m = 58
mode number = 3719, l = 60, m = 59
mode number = 3720, l = 60, m = 60
mode number = 3721, l = 61, m = -61
mode number = 3722, l = 61, m = -60
mode number = 3723, l = 61, m = -59
mode number = 3724, l = 61, m = -58
mode number = 3725, l = 61, m = -57
mode number = 3726, l = 61, m = -56
mode number = 3727, l = 61, m = -55
mode number = 3728, l = 61, m = -54
mode number = 3729, l = 61, m = -53
mode number = 3730, l = 61, m = -52
mode number = 3731, l = 61, m = -51
mode number = 3732, l = 61, m = -50
mode number = 3733, l = 61, m = -49
mode number = 3734, l = 61, m = -48
mode number = 3735, l = 61, m = -47
mode number = 3736, l = 61, m = -46
mode number = 3737, l = 61, m = -45
mode number = 3738, l = 61, m = -44
mode number = 3739, l = 61, m = -43
mode number = 3740, l = 61, m = -42
mode number = 3741, l = 61, m = -41
mode number = 3742, l = 61, m = -40
mode number = 3743, l = 61, m = -39
mode number = 3744, l = 61, m = -38
mode number = 3745, l = 61, m = -37
mode number = 3746, l = 61, m = -36
mode number = 3747, l = 61, m = -35
mode number = 3748, l = 61, m = -34
mode number = 3749, l = 61, m = -33
mode number = 3750, l = 61, m = -32
mode number = 3751, l = 61, m = -31
mode number = 3752, l = 61, m = -30
mode number = 3753, l = 61, m = -29
mode number = 3754, l = 61, m = -28
mode number = 3755, l = 61, m = -27
mode number = 3756, l = 61, m = -26
mode number = 3757, l = 61, m = -25
mode number = 3758, l = 61, m = -24
mode number = 3759, l = 61, m = -23
mode number = 3760, l = 61, m = -22
mode number = 3761, l = 61, m = -21
mode number = 3762, l = 61, m = -20
mode number = 3763, l = 61, m = -19
mode number = 3764, l = 61, m = -18
mode number = 3765, l = 61, m = -17
mode number = 3766, l = 61, m = -16
mode number = 3767, l = 61, m = -15
mode number = 3768, l = 61, m = -14
mode number = 3769, l = 61, m = -13
mode number = 3770, l = 61, m = -12
mode number = 3771, l = 61, m = -11
mode number = 3772, l = 61, m = -10
mode number = 3773, l = 61, m = -9
mode number = 3774, l = 61, m = -8
mode number = 3775, l = 61, m = -7
mode number = 3776, l = 61, m = -6
mode number = 3777, l = 61, m = -5
mode number = 3778, l = 61, m = -4
mode number = 3779, l = 61, m = -3
mode number = 3780, l = 61, m = -2
mode number = 3781, l = 61, m = -1
mode number = 3782, l = 61, m = 0
mode number = 3783, l = 61, m = 1
mode number = 3784, l = 61, m = 2
mode number = 3785, l = 61, m = 3
mode number = 3786, l = 61, m = 4
mode number = 3787, l = 61, m = 5
mode number = 3788, l = 61, m = 6
mode number = 3789, l = 61, m = 7
mode number = 3790, l = 61, m = 8
mode number = 3791, l = 61, m = 9
mode number = 3792, l = 61, m = 10
mode number = 3793, l = 61, m = 11
mode number = 3794, l = 61, m = 12
mode number = 3795, l = 61, m = 13
mode number = 3796, l = 61, m = 14
mode number = 3797, l = 61, m = 15
mode number = 3798, l = 61, m = 16
mode number = 3799, l = 61, m = 17
mode number = 3800, l = 61, m = 18
mode number = 3801, l = 61, m = 19
mode number = 3802, l = 61, m = 20
mode number = 3803, l = 61, m = 21
mode number = 3804, l = 61, m = 22
mode number = 3805, l = 61, m = 23
mode number = 3806, l = 61, m = 24
mode number = 3807, l = 61, m = 25
mode number = 3808, l = 61, m = 26
mode number = 3809, l = 61, m = 27
mode number = 3810, l = 61, m = 28
mode number = 3811, l = 61, m = 29
mode number = 3812, l = 61, m = 30
mode number = 3813, l = 61, m = 31
mode number = 3814, l = 61, m = 32
mode number = 3815, l = 61, m = 33
mode number = 3816, l = 61, m = 34
mode number = 3817, l = 61, m = 35
mode number = 3818, l = 61, m = 36
mode number = 3819, l = 61, m = 37
mode number = 3820, l = 61, m = 38
mode number = 3821, l = 61, m = 39
mode number = 3822, l = 61, m = 40
mode number = 3823, l = 61, m = 41
mode number = 3824, l = 61, m = 42
mode number = 3825, l = 61, m = 43
mode number = 3826, l = 61, m = 44
mode number = 3827, l = 61, m = 45
mode number = 3828, l = 61, m = 46
mode number = 3829, l = 61, m = 47
mode number = 3830, l = 61, m = 48
mode number = 3831, l = 61, m = 49
mode number = 3832, l = 61, m = 50
mode number = 3833, l = 61, m = 51
mode number = 3834, l = 61, m = 52
mode number = 3835, l = 61, m = 53
mode number = 3836, l = 61, m = 54
mode number = 3837, l = 61, m = 55
mode number = 3838, l = 61, m = 56
mode number = 3839, l = 61, m = 57
mode number = 3840, l = 61, m = 58
mode number = 3841, l = 61, m = 59
mode number = 3842, l = 61, m = 60
mode number = 3843, l = 61, m = 61
mode number = 3844, l = 62, m = -62
mode number = 3845, l = 62, m = -61
mode number = 3846, l = 62, m = -60
mode number = 3847, l = 62, m = -59
mode number = 3848, l = 62, m = -58
mode number = 3849, l = 62, m = -57
mode number = 3850, l = 62, m = -56
mode number = 3851, l = 62, m = -55
mode number = 3852, l = 62, m = -54
mode number = 3853, l = 62, m = -53
mode number = 3854, l = 62, m = -52
mode number = 3855, l = 62, m = -51
mode number = 3856, l = 62, m = -50
mode number = 3857, l = 62, m = -49
mode number = 3858, l = 62, m = -48
mode number = 3859, l = 62, m = -47
mode number = 3860, l = 62, m = -46
mode number = 3861, l = 62, m = -45
mode number = 3862, l = 62, m = -44
mode number = 3863, l = 62, m = -43
mode number = 3864, l = 62, m = -42
mode number = 3865, l = 62, m = -41
mode number = 3866, l = 62, m = -40
mode number = 3867, l = 62, m = -39
mode number = 3868, l = 62, m = -38
mode number = 3869, l = 62, m = -37
mode number = 3870, l = 62, m = -36
mode number = 3871, l = 62, m = -35
mode number = 3872, l = 62, m = -34
mode number = 3873, l = 62, m = -33
mode number = 3874, l = 62, m = -32
mode number = 3875, l = 62, m = -31
mode number = 3876, l = 62, m = -30
mode number = 3877, l = 62, m = -29
mode number = 3878, l = 62, m = -28
mode number = 3879, l = 62, m = -27
mode number = 3880, l = 62, m = -26
mode number = 3881, l = 62, m = -25
mode number = 3882, l = 62, m = -24
mode number = 3883, l = 62, m = -23
mode number = 3884, l = 62, m = -22
mode number = 3885, l = 62, m = -21
mode number = 3886, l = 62, m = -20
mode number = 3887, l = 62, m = -19
mode number = 3888, l = 62, m = -18
mode number = 3889, l = 62, m = -17
mode number = 3890, l = 62, m = -16
mode number = 3891, l = 62, m = -15
mode number = 3892, l = 62, m = -14
mode number = 3893, l = 62, m = -13
mode number = 3894, l = 62, m = -12
mode number = 3895, l = 62, m = -11
mode number = 3896, l = 62, m = -10
